answer_unit_id,qa_pair_id,meeting_id,meeting_date,answer_speaker_id,answer_speaker_name,answer_speaker_role,answer_speaker_org,answer_speaker_class,answer_turn_start_no,answer_turn_end_no,answer_turn_count,page_start_no,page_end_no,block_start_no,block_end_no,primary_segment_no,answer_text_raw,answer_text_display,answer_text_normalized,answer_text_compact,char_count,sentence_count,role_confidence,qa_confidence,traceability_status,review_status,answer_hash,review_group,manual_label,review_note
ANS_051381_T00078_T00078,QA_051381_000024,051381,2021-10-05,MSP_051381_01D2E8B4,김현모,청장,문화재,agency_head,051381_T00078,051381_T00078,1,15,15,051381_0015_0080,051381_0015_0080,051381_SEG_TURN_00078,"◯문화재청장 김현모  예.
",◯문화재청장 김현모 예.,◯문화재청장 김현모 예.,◯문화재청장김현모예.,13,1,0.9,0.8975,PASS,unreviewed,249808514a3a3ceea89d1e84c78dbb757613431e975f21cc14e3d0c05520dac1,NO_WEAK_HIT,,
ANS_051381_T00616_T00616,QA_051381_000223,051381,2021-10-05,MSP_051381_01D2E8B4,김현모,청장,문화재,agency_head,051381_T00616,051381_T00616,1,49,49,051381_0049_0088,051381_0049_0088,051381_SEG_TURN_00616,"◯문화재청장 김현모  예.
",◯문화재청장 김현모 예.,◯문화재청장 김현모 예.,◯문화재청장김현모예.,13,1,0.9,0.8975,PASS,unreviewed,249808514a3a3ceea89d1e84c78dbb757613431e975f21cc14e3d0c05520dac1,NO_WEAK_HIT,,
ANS_051381_T00859_T00859,QA_051381_000318,051381,2021-10-05,MSP_051381_01D2E8B4,김현모,청장,문화재,agency_head,051381_T00859,051381_T00859,1,67,67,051381_0067_0077,051381_0067_0090,051381_SEG_TURN_00859,"◯문화재청장 김현모  먼저 태릉선수촌 보존에 

관한 건은 세계유산센터에 저희 의견이 가 있고, 

저희가 예측하기로 1개월 이내에 의견이 올 것으

로 지금 보고 있습니다. 그래서 조속히 정리하도

록 하겠습니다.

  그리고 친일 작가 지정 해제 건은 문체부의 영

정․동상심의위원회가 있는데 지금 여기에 저희

가 계속 촉구를 하고 있고 문체부와 협의해서 빨

리 해결되도록 하겠습니다.

  그리고 상주본 회수에 대해서는 저희는 배익기 

씨를 통한 자진 반납 그걸 계속 유도를 하고 있

지만 형사처벌 그런 조치까지 해서 최근에 저희

가 다각도로 접촉을 하고 있고 이 내용은 정리해

서 보고를 드리겠습니다.
","◯문화재청장 김현모 먼저 태릉선수촌 보존에 관한 건은 세계유산센터에 저희 의견이 가 있고, 저희가 예측하기로 1개월 이내에 의견이 올 것으 로 지금 보고 있습니다. 그래서 조속히 정리하도 록 하겠습니다. 그리고 친일 작가 지정 해제 건은 문체부의 영 정.동상심의위원회가 있는데 지금 여기에 저희 가 계속 촉구를 하고 있고 문체부와 협의해서 빨 리 해결되도록 하겠습니다. 그리고 상주본 회수에 대해서는 저희는 배익기 씨를 통한 자진 반납 그걸 계속 유도를 하고 있 지만 형사처벌 그런 조치까지 해서 최근에 저희 가 다각도로 접촉을 하고 있고 이 내용은 정리해 서 보고를 드리겠습니다.","◯문화재청장 김현모 먼저 태릉선수촌 보존에 관한 건은 세계유산센터에 저희 의견이 가 있고, 저희가 예측하기로 1개월 이내에 의견이 올 것으 로 지금 보고 있습니다. 그래서 조속히 정리하도 록 하겠습니다. 그리고 친일 작가 지정 해제 건은 문체부의 영 정.동상심의위원회가 있는데 지금 여기에 저희 가 계속 촉구를 하고 있고 문체부와 협의해서 빨 리 해결되도록 하겠습니다. 그리고 상주본 회수에 대해서는 저희는 배익기 씨를 통한 자진 반납 그걸 계속 유도를 하고 있 지만 형사처벌 그런 조치까지 해서 최근에 저희 가 다각도로 접촉을 하고 있고 이 내용은 정리해 서 보고를 드리겠습니다.","◯문화재청장김현모먼저태릉선수촌보존에관한건은세계유산센터에저희의견이가있고,저희가예측하기로1개월이내에의견이올것으로지금보고있습니다.그래서조속히정리하도록하겠습니다.그리고친일작가지정해제건은문체부의영정.동상심의위원회가있는데지금여기에저희가계속촉구를하고있고문체부와협의해서빨리해결되도록하겠습니다.그리고상주본회수에대해서는저희는배익기씨를통한자진반납그걸계속유도를하고있지만형사처벌그런조치까지해서최근에저희가다각도로접촉을하고있고이내용은정리해서보고를드리겠습니다.",325,4,0.9,0.8975,PASS,unreviewed,e0eaa28878a6e99016ae3e9b004a9bd1e9f0b0a8a008a9446ae554c1cd1309a8,NO_WEAK_HIT,,
ANS_051402_T00235_T00235,QA_051402_000106,051402,2021-10-21,MSP_051402_1903A8A5,관황희,부장,문화체육관광,agency_official,051402_T00235,051402_T00235,1,22,23,051402_0022_0084,051402_0023_0020,051402_SEG_TURN_00235,"◯문화체육관광부장관 황희  예, 위원님. 특히 지

적하신 중에 청소년 체력 향상에 대해서는 체육

활동을 많이 한 아이들이 공부를 더 효율적으로 

잘한다라는 하버드대학교 연구용역 발표도 있었

는데요. 저희가 내년에 한 500억 정도 공공스포

츠클럽이라든가 방과 후 스포츠 프로그램이라든

가 유소년 주말리그 이런 쪽에 하는데 이것 갖고

도 부족하지요. 그래서 위원님 지적하신 전반적

인 
정책도 
세우고 
교육부하고 
협업하겠습니다. 

협업해서 나가고요. 

  그다음에 지방체육회 관련해서는 문체부는 선

명합니다. 
정치와 
체육은 
분리되어야 
된다라는 

원칙은 명확하게 가지고 있고요. 

  정부광고 지표 개선안 관련해서 무가지 관련해

서 저희도 좀 골머리입니다. 이 부분에 있어서 

어느 언론사를 페널티하고자 이런 것도 아니고, 

이미 제가 언론사들 다 만났는데 과거의 부수 중

심으로 하는 것은 우리도 아닌 것 같다, 그러면 

새로운 지표를 만드는 데 있어서 정부는 광고 전

달력이 제일 중요합니다. 

  그래서 이 부분에 있어서 뭔가 좀 탈법․불법 

하지 말고 정확하게 정부광고의 전달력이 높고 

효율성이 높은 방안들을 투명하게 조사하는 거거

든요. 그래서 무가지 부분에 대해서도 경로 조사

라든가 이런 부분에 있어서 회피할 수 있는 그래

서 실제로 언론재단과 언론사와 출입기자와 여러 

분야에서 수차례에 걸쳐서 간담회를 한 다음에 

정부광고 지표를 만들어 갈 계획입니다. 
","◯문화체육관광부장관 황희 예, 위원님. 특히 지 적하신 중에 청소년 체력 향상에 대해서는 체육 활동을 많이 한 아이들이 공부를 더 효율적으로 잘한다라는 하버드대학교 연구용역 발표도 있었 는데요. 저희가 내년에 한 500억 정도 공공스포 츠클럽이라든가 방과 후 스포츠 프로그램이라든 가 유소년 주말리그 이런 쪽에 하는데 이것 갖고 도 부족하지요. 그래서 위원님 지적하신 전반적 인 정책도 세우고 교육부하고 협업하겠습니다. 협업해서 나가고요. 그다음에 지방체육회 관련해서는 문체부는 선 명합니다. 정치와 체육은 분리되어야 된다라는 원칙은 명확하게 가지고 있고요. 정부광고 지표 개선안 관련해서 무가지 관련해 서 저희도 좀 골머리입니다. 이 부분에 있어서 어느 언론사를 페널티하고자 이런 것도 아니고, 이미 제가 언론사들 다 만났는데 과거의 부수 중 심으로 하는 것은 우리도 아닌 것 같다, 그러면 새로운 지표를 만드는 데 있어서 정부는 광고 전 달력이 제일 중요합니다. 그래서 이 부분에 있어서 뭔가 좀 탈법.불법 하지 말고 정확하게 정부광고의 전달력이 높고 효율성이 높은 방안들을 투명하게 조사하는 거거 든요. 그래서 무가지 부분에 대해서도 경로 조사 라든가 이런 부분에 있어서 회피할 수 있는 그래 서 실제로 언론재단과 언론사와 출입기자와 여러 분야에서 수차례에 걸쳐서 간담회를 한 다음에 정부광고 지표를 만들어 갈 계획입니다.","◯문화체육관광부장관 황희 예, 위원님. 특히 지 적하신 중에 청소년 체력 향상에 대해서는 체육 활동을 많이 한 아이들이 공부를 더 효율적으로 잘한다라는 하버드대학교 연구용역 발표도 있었 는데요. 저희가 내년에 한 500억 정도 공공스포 츠클럽이라든가 방과 후 스포츠 프로그램이라든 가 유소년 주말리그 이런 쪽에 하는데 이것 갖고 도 부족하지요. 그래서 위원님 지적하신 전반적 인 정책도 세우고 교육부하고 협업하겠습니다. 협업해서 나가고요. 그다음에 지방체육회 관련해서는 문체부는 선 명합니다. 정치와 체육은 분리되어야 된다라는 원칙은 명확하게 가지고 있고요. 정부광고 지표 개선안 관련해서 무가지 관련해 서 저희도 좀 골머리입니다. 이 부분에 있어서 어느 언론사를 페널티하고자 이런 것도 아니고, 이미 제가 언론사들 다 만났는데 과거의 부수 중 심으로 하는 것은 우리도 아닌 것 같다, 그러면 새로운 지표를 만드는 데 있어서 정부는 광고 전 달력이 제일 중요합니다. 그래서 이 부분에 있어서 뭔가 좀 탈법.불법 하지 말고 정확하게 정부광고의 전달력이 높고 효율성이 높은 방안들을 투명하게 조사하는 거거 든요. 그래서 무가지 부분에 대해서도 경로 조사 라든가 이런 부분에 있어서 회피할 수 있는 그래 서 실제로 언론재단과 언론사와 출입기자와 여러 분야에서 수차례에 걸쳐서 간담회를 한 다음에 정부광고 지표를 만들어 갈 계획입니다.","◯문화체육관광부장관황희예,위원님.특히지적하신중에청소년체력향상에대해서는체육활동을많이한아이들이공부를더효율적으로잘한다라는하버드대학교연구용역발표도있었는데요.저희가내년에한500억정도공공스포츠클럽이라든가방과후스포츠프로그램이라든가유소년주말리그이런쪽에하는데이것갖고도부족하지요.그래서위원님지적하신전반적인정책도세우고교육부하고협업하겠습니다.협업해서나가고요.그다음에지방체육회관련해서는문체부는선명합니다.정치와체육은분리되어야된다라는원칙은명확하게가지고있고요.정부광고지표개선안관련해서무가지관련해서저희도좀골머리입니다.이부분에있어서어느언론사를페널티하고자이런것도아니고,이미제가언론사들다만났는데과거의부수중심으로하는것은우리도아닌것같다,그러면새로운지표를만드는데있어서정부는광고전달력이제일중요합니다.그래서이부분에있어서뭔가좀탈법.불법하지말고정확하게정부광고의전달력이높고효율성이높은방안들을투명하게조사하는거거든요.그래서무가지부분에대해서도경로조사라든가이런부분에있어서회피할수있는그래서실제로언론재단과언론사와출입기자와여러분야에서수차례에걸쳐서간담회를한다음에정부광고지표를만들어갈계획입니다.",687,11,0.9,0.8975,PASS,unreviewed,a4c81d118875882468b5d91cb7ca3781d9842d2f08ca8c639c61795f2952d339,NO_WEAK_HIT,,
ANS_051402_T00321_T00321,QA_051402_000146,051402,2021-10-21,MSP_051402_01D2E8B4,김현모,청장,문화재,agency_head,051402_T00321,051402_T00321,1,26,26,051402_0026_0078,051402_0026_0079,051402_SEG_TURN_00321,"◯문화재청장 김현모  예, 지금 일부 사찰에서 

관람료를 징수하고 있습니다.
","◯문화재청장 김현모 예, 지금 일부 사찰에서 관람료를 징수하고 있습니다.","◯문화재청장 김현모 예, 지금 일부 사찰에서 관람료를 징수하고 있습니다.","◯문화재청장김현모예,지금일부사찰에서관람료를징수하고있습니다.",40,1,0.9,0.8975,PASS,unreviewed,6777311e8384c7e8384403e15c4b09149ca125e377ed210b7731a9f17d5dfef8,NO_WEAK_HIT,,
ANS_051402_T00540_T00540,QA_051402_000230,051402,2021-10-21,MSP_051402_C531A852,연주환,증인,,witness,051402_T00540,051402_T00540,1,41,41,051402_0041_0010,051402_0041_0011,051402_SEG_TURN_00540,"◯증인 연주환  마이크가 꺼져서……

    (발언시간 초과로 마이크 중단)
",◯증인 연주환 마이크가 꺼져서...... (발언시간 초과로 마이크 중단),◯증인 연주환 마이크가 꺼져서...... (발언시간 초과로 마이크 중단),◯증인연주환마이크가꺼져서......(발언시간초과로마이크중단),40,2,0.9,0.8975,PASS,unreviewed,d0b7cf6269926986ccdb511b588e9c83d34055c7da22f26bf2ac7de81d0a429d,NO_WEAK_HIT,,
ANS_051402_T01082_T01082,QA_051402_000470,051402,2021-10-21,MSP_051402_9C40B97D,박정렬,원장,해외문화홍보,agency_head,051402_T01082,051402_T01082,1,76,76,051402_0076_0022,051402_0076_0022,051402_SEG_TURN_01082,"◯해외문화홍보원장 박정렬  예, 알겠습니다.
","◯해외문화홍보원장 박정렬 예, 알겠습니다.","◯해외문화홍보원장 박정렬 예, 알겠습니다.","◯해외문화홍보원장박정렬예,알겠습니다.",23,1,0.9,0.8975,PASS,unreviewed,c2b401baae0a99bae33480314d1d77174d068c980718956e5ef717f224ec2a38,NO_WEAK_HIT,,
ANS_051424_T00299_T00299,QA_051424_000136,051424,2021-10-12,MSP_051424_135FD702,이기흥,회장,대한체육,agency_head,051424_T00299,051424_T00299,1,24,24,051424_0024_0007,051424_0024_0007,051424_SEG_TURN_00299,"◯대한체육회장 이기흥  그렇습니다.
",◯대한체육회장 이기흥 그렇습니다.,◯대한체육회장 이기흥 그렇습니다.,◯대한체육회장이기흥그렇습니다.,18,1,0.9,0.8975,PASS,unreviewed,30b2b9e363c44f56347d8dba692505b313aaa15a8a98fb7f168dbe0914d9651f,NO_WEAK_HIT,,
ANS_051424_T01057_T01057,QA_051424_000448,051424,2021-10-12,MSP_051424_135FD702,이기흥,회장,대한체육,agency_head,051424_T01057,051424_T01057,1,69,69,051424_0069_0016,051424_0069_0016,051424_SEG_TURN_01057,"◯대한체육회장 이기흥  감경……
",◯대한체육회장 이기흥 감경......,◯대한체육회장 이기흥 감경......,◯대한체육회장이기흥감경......,20,1,0.9,0.8975,PASS,unreviewed,9968dc04d3f68092ca887e99ea4dbdb82123721b14e78435307746d3da135ba5,NO_WEAK_HIT,,
ANS_051424_T01185_T01185,QA_051424_000504,051424,2021-10-12,MSP_051424_DEB12534,조현재,이사장,서울올림픽기념국민체육진흥공단,agency_head,051424_T01185,051424_T01185,1,74,74,051424_0074_0051,051424_0074_0054,051424_SEG_TURN_01185,"◯서울올림픽기념국민체육진흥공단이사장 조현재  

예, 골프이고요. 그래서 이건 프로선수들이라서 

이 부분은 저희가 프로골프 남녀 협회랑 좀 더 

상의해서 등록에 올리도록 노력하겠습니다.
","◯서울올림픽기념국민체육진흥공단이사장 조현재 예, 골프이고요. 그래서 이건 프로선수들이라서 이 부분은 저희가 프로골프 남녀 협회랑 좀 더 상의해서 등록에 올리도록 노력하겠습니다.","◯서울올림픽기념국민체육진흥공단이사장 조현재 예, 골프이고요. 그래서 이건 프로선수들이라서 이 부분은 저희가 프로골프 남녀 협회랑 좀 더 상의해서 등록에 올리도록 노력하겠습니다.","◯서울올림픽기념국민체육진흥공단이사장조현재예,골프이고요.그래서이건프로선수들이라서이부분은저희가프로골프남녀협회랑좀더상의해서등록에올리도록노력하겠습니다.",98,2,0.9,0.8975,PASS,unreviewed,c75be43ac48aea7b84e2ca5aab1d9966e113d98ef74872185fbda7831f312347,NO_WEAK_HIT,,
ANS_051535_T00175_T00175,QA_051535_000046,051535,2021-10-19,MSP_051535_5DE593BA,안영배,사장,한국관광공사,agency_head,051535_T00175,051535_T00175,1,16,16,051535_0016_0029,051535_0016_0030,051535_SEG_TURN_00175,"◯한국관광공사사장 안영배  제가 설명을 좀 드

려도 되겠습니까?
",◯한국관광공사사장 안영배 제가 설명을 좀 드 려도 되겠습니까?,◯한국관광공사사장 안영배 제가 설명을 좀 드 려도 되겠습니까?,◯한국관광공사사장안영배제가설명을좀드려도되겠습니까?,34,1,0.9,0.8975,PASS,unreviewed,3a7905895f7cc5de9cc0a9f8df4ea13fb4cb898d1335ffd279345a385cc89322,NO_WEAK_HIT,,
ANS_052229_T00370_T00370,QA_052229_000139,052229,2022-10-05,MSP_052229_A34C4732,관박보균,부장,문화체육관광,agency_official,052229_T00370,052229_T00370,1,30,30,052229_0030_0072,052229_0030_0072,052229_SEG_TURN_00370,"◯문화체육관광부장관 박보균  예, 그렇습니다.
","◯문화체육관광부장관 박보균 예, 그렇습니다.","◯문화체육관광부장관 박보균 예, 그렇습니다.","◯문화체육관광부장관박보균예,그렇습니다.",24,1,0.9,0.8975,PASS,unreviewed,327f3677d5cc8c736587d4d92a77c1d894aed955ad1a144538425483ee85f293,NO_WEAK_HIT,,
ANS_052229_T00376_T00376,QA_052229_000142,052229,2022-10-05,MSP_052229_A34C4732,관박보균,부장,문화체육관광,agency_official,052229_T00376,052229_T00376,1,31,31,052229_0031_0023,052229_0031_0024,052229_SEG_TURN_00376,"◯문화체육관광부장관 박보균 
 10월 
2일 
현재 

200만 명 정도 관람했습니다.
",◯문화체육관광부장관 박보균 10월 2일 현재 200만 명 정도 관람했습니다.,◯문화체육관광부장관 박보균 10월 2일 현재 200만 명 정도 관람했습니다.,◯문화체육관광부장관박보균10월2일현재200만명정도관람했습니다.,42,1,0.9,0.8975,PASS,unreviewed,fb27ed3503f33e4d9571fb668f2344a120379eaccb90c45114d440200995cec1,NO_WEAK_HIT,,
ANS_052229_T00909_T00909,QA_052229_000345,052229,2022-10-05,MSP_052229_A34C4732,관박보균,부장,문화체육관광,agency_official,052229_T00909,052229_T00909,1,69,69,052229_0069_0086,052229_0069_0086,052229_SEG_TURN_00909,"◯문화체육관광부장관 박보균  예.
",◯문화체육관광부장관 박보균 예.,◯문화체육관광부장관 박보균 예.,◯문화체육관광부장관박보균예.,17,1,0.9,0.8975,PASS,unreviewed,c5200ab886b477dfaf8680d8f9c3e65ba43f079f6741f07edf3ed701fba5d61f,NO_WEAK_HIT,,
ANS_052229_T00958_T00958,QA_052229_000364,052229,2022-10-05,MSP_052229_A34C4732,관박보균,부장,문화체육관광,agency_official,052229_T00958,052229_T00958,1,73,73,052229_0073_0006,052229_0073_0019,052229_SEG_TURN_00958,"◯문화체육관광부장관 박보균  집착하는 게 아니

라요 김영삼 대통령께서 청와대 구공간을 철거하

면서 어떤 건물을 철거했는지 조선총독부 건물이 

어떤 건지 그것을 국민께 알려 주기 위해서 모형

을 제작하라고 했다는 점을 알려 드리려고 그렇

게 넣은 겁니다. 이게 무슨 조선총독부……

  당시의 박관용 실장님의, 첫 비서실장을 하셨

던 박관용 실장님이 하신 말씀은 ‘김영삼 대통령

님께서 청와대 구공간을 철거하면서 민족정기를 

회복하는데 내가 회복한 민족정기의 대상 건물이 

어떤지를 알려 줘야 된다’고 그래서 600분의 1짜

리의 모형 건물을 제작했고 그게 과거에 지금의 

사랑채에서 전시가 됐습니다. 그 부분을 말씀드

리려고 그것을 넣은 겁니다.
","◯문화체육관광부장관 박보균 집착하는 게 아니 라요 김영삼 대통령께서 청와대 구공간을 철거하 면서 어떤 건물을 철거했는지 조선총독부 건물이 어떤 건지 그것을 국민께 알려 주기 위해서 모형 을 제작하라고 했다는 점을 알려 드리려고 그렇 게 넣은 겁니다. 이게 무슨 조선총독부...... 당시의 박관용 실장님의, 첫 비서실장을 하셨 던 박관용 실장님이 하신 말씀은 ‘김영삼 대통령 님께서 청와대 구공간을 철거하면서 민족정기를 회복하는데 내가 회복한 민족정기의 대상 건물이 어떤지를 알려 줘야 된다’고 그래서 600분의 1짜 리의 모형 건물을 제작했고 그게 과거에 지금의 사랑채에서 전시가 됐습니다. 그 부분을 말씀드 리려고 그것을 넣은 겁니다.","◯문화체육관광부장관 박보균 집착하는 게 아니 라요 김영삼 대통령께서 청와대 구공간을 철거하 면서 어떤 건물을 철거했는지 조선총독부 건물이 어떤 건지 그것을 국민께 알려 주기 위해서 모형 을 제작하라고 했다는 점을 알려 드리려고 그렇 게 넣은 겁니다. 이게 무슨 조선총독부...... 당시의 박관용 실장님의, 첫 비서실장을 하셨 던 박관용 실장님이 하신 말씀은 ‘김영삼 대통령 님께서 청와대 구공간을 철거하면서 민족정기를 회복하는데 내가 회복한 민족정기의 대상 건물이 어떤지를 알려 줘야 된다’고 그래서 600분의 1짜 리의 모형 건물을 제작했고 그게 과거에 지금의 사랑채에서 전시가 됐습니다. 그 부분을 말씀드 리려고 그것을 넣은 겁니다.","◯문화체육관광부장관박보균집착하는게아니라요김영삼대통령께서청와대구공간을철거하면서어떤건물을철거했는지조선총독부건물이어떤건지그것을국민께알려주기위해서모형을제작하라고했다는점을알려드리려고그렇게넣은겁니다.이게무슨조선총독부......당시의박관용실장님의,첫비서실장을하셨던박관용실장님이하신말씀은‘김영삼대통령님께서청와대구공간을철거하면서민족정기를회복하는데내가회복한민족정기의대상건물이어떤지를알려줘야된다’고그래서600분의1짜리의모형건물을제작했고그게과거에지금의사랑채에서전시가됐습니다.그부분을말씀드리려고그것을넣은겁니다.",357,4,0.9,0.8975,PASS,unreviewed,2c38654a3e246e5454ee143f77341c0973f6a65498eb8a5115b8534bcddba228,NO_WEAK_HIT,,
ANS_052280_T00793_T00793,QA_052280_000338,052280,2022-10-11,MSP_052280_3B602BFE,최영창,이사장,한국문화재재단,agency_head,052280_T00793,052280_T00793,1,48,48,052280_0048_0076,052280_0048_0076,052280_SEG_TURN_00793,"◯한국문화재재단이사장 최영창  예, 그렇습니다. 
","◯한국문화재재단이사장 최영창 예, 그렇습니다.","◯한국문화재재단이사장 최영창 예, 그렇습니다.","◯한국문화재재단이사장최영창예,그렇습니다.",25,1,0.9,0.8975,PASS,unreviewed,38a2a1db2d0775e4b568ba2c6a0ffcbec07eee8a8cb5335bbed8d2af9c521a90,NO_WEAK_HIT,,
ANS_052280_T00967_T00967,QA_052280_000403,052280,2022-10-11,MSP_052280_E61C88B9,최응천,청장,문화재,agency_head,052280_T00967,052280_T00967,1,59,59,052280_0059_0020,052280_0059_0020,052280_SEG_TURN_00967,"◯문화재청장 최응천  예, 여러 번 다녔습니다.
","◯문화재청장 최응천 예, 여러 번 다녔습니다.","◯문화재청장 최응천 예, 여러 번 다녔습니다.","◯문화재청장최응천예,여러번다녔습니다.",25,1,0.9,0.8975,PASS,unreviewed,6da6c77b9db312fdff9127fef9b18c10f5add5c3763dbc6262feae6c2a7a3409,NO_WEAK_HIT,,
ANS_052315_T00435_T00435,QA_052315_000162,052315,2022-10-24,MSP_052315_A34C4732,관박보균,부장,문화체육관광,agency_official,052315_T00435,052315_T00435,1,31,31,052315_0031_0026,052315_0031_0030,052315_SEG_TURN_00435,"◯문화체육관광부장관 박보균  제가 좀 살펴봐야

겠는데 출장은 제가 ‘현장에 가서 정책을 살펴라, 

현장의 목소리를 듣고 정책에 반영하라’ 그런 저

의 문체부 운영에 대한 생각들을 직원들이 행동

으로 옮긴 것으로 저는 파악하고 있습니다. 
","◯문화체육관광부장관 박보균 제가 좀 살펴봐야 겠는데 출장은 제가 ‘현장에 가서 정책을 살펴라, 현장의 목소리를 듣고 정책에 반영하라’ 그런 저 의 문체부 운영에 대한 생각들을 직원들이 행동 으로 옮긴 것으로 저는 파악하고 있습니다.","◯문화체육관광부장관 박보균 제가 좀 살펴봐야 겠는데 출장은 제가 ‘현장에 가서 정책을 살펴라, 현장의 목소리를 듣고 정책에 반영하라’ 그런 저 의 문체부 운영에 대한 생각들을 직원들이 행동 으로 옮긴 것으로 저는 파악하고 있습니다.","◯문화체육관광부장관박보균제가좀살펴봐야겠는데출장은제가‘현장에가서정책을살펴라,현장의목소리를듣고정책에반영하라’그런저의문체부운영에대한생각들을직원들이행동으로옮긴것으로저는파악하고있습니다.",129,1,0.9,0.8975,PASS,unreviewed,acad105590ac3822b7d7222eed77c7aa15a5d806ae17f3f42ad06e3161b363e6,NO_WEAK_HIT,,
ANS_052315_T00704_T00704,QA_052315_000254,052315,2022-10-24,MSP_052315_A34C4732,관박보균,부장,문화체육관광,agency_official,052315_T00704,052315_T00704,1,51,51,052315_0051_0051,052315_0051_0051,052315_SEG_TURN_00704,"◯문화체육관광부장관 박보균  알겠습니다.
",◯문화체육관광부장관 박보균 알겠습니다.,◯문화체육관광부장관 박보균 알겠습니다.,◯문화체육관광부장관박보균알겠습니다.,21,1,0.9,0.8975,PASS,unreviewed,f9d735595a6d922ccda628eff51d866b63b46334b67fb50063a5233d529792dd,NO_WEAK_HIT,,
ANS_052315_T00723_T00723,QA_052315_000263,052315,2022-10-24,MSP_052315_E61C88B9,최응천,청장,문화재,agency_head,052315_T00723,052315_T00723,1,52,52,052315_0052_0081,052315_0052_0081,052315_SEG_TURN_00723,"◯문화재청장 최응천  예.
",◯문화재청장 최응천 예.,◯문화재청장 최응천 예.,◯문화재청장최응천예.,13,1,0.9,0.8975,PASS,unreviewed,2252b4268b2e2590bf272c584a33873f3a86ef74344011e11f50627ed05725ed,NO_WEAK_HIT,,
ANS_052315_T00827_T00827,QA_052315_000304,052315,2022-10-24,MSP_052315_A34C4732,관박보균,부장,문화체육관광,agency_official,052315_T00827,052315_T00827,1,57,57,052315_0057_0088,052315_0057_0088,052315_SEG_TURN_00827,"◯문화체육관광부장관 박보균  예, 그렇습니다. 
","◯문화체육관광부장관 박보균 예, 그렇습니다.","◯문화체육관광부장관 박보균 예, 그렇습니다.","◯문화체육관광부장관박보균예,그렇습니다.",24,1,0.9,0.8975,PASS,unreviewed,327f3677d5cc8c736587d4d92a77c1d894aed955ad1a144538425483ee85f293,NO_WEAK_HIT,,
ANS_052423_T00233_T00233,QA_052423_000060,052423,2022-10-13,MSP_052423_17D90DD7,김재현,국장,문화체육관광부콘텐츠정책,agency_official,052423_T00233,052423_T00233,1,20,20,052423_0020_0027,052423_0020_0028,052423_SEG_TURN_00233,"◯문화체육관광부콘텐츠정책국장 김재현  죄송합

니다.
",◯문화체육관광부콘텐츠정책국장 김재현 죄송합 니다.,◯문화체육관광부콘텐츠정책국장 김재현 죄송합 니다.,◯문화체육관광부콘텐츠정책국장김재현죄송합니다.,27,1,0.9,0.8975,PASS,unreviewed,b8bd58854b893bc3711c18f1ced4064d1e9ad45d3fda116ee662d0dacac969bd,NO_WEAK_HIT,,
ANS_052423_T01497_T01497,QA_052423_000517,052423,2022-10-13,MSP_052423_CE985543,김규철,위원장,게임물관리,agency_head,052423_T01497,052423_T01497,1,89,89,052423_0089_0042,052423_0089_0043,052423_SEG_TURN_01497,"◯게임물관리위원장 김규철  대법원 판결로 10원

짜리 고스톱은 오락으로 알고 있습니다.
",◯게임물관리위원장 김규철 대법원 판결로 10원 짜리 고스톱은 오락으로 알고 있습니다.,◯게임물관리위원장 김규철 대법원 판결로 10원 짜리 고스톱은 오락으로 알고 있습니다.,◯게임물관리위원장김규철대법원판결로10원짜리고스톱은오락으로알고있습니다.,47,1,0.9,0.8975,PASS,unreviewed,f43de90653818e0a4f66d9c6a7213ef6a55746bcb12ea09e82da8cc68e7d65c2,NO_WEAK_HIT,,
ANS_052493_T01363_T01363,QA_052493_000583,052493,2022-10-14,MSP_052493_7436CEF3,박춘섭,사무총장,대한체육회,agency_official,052493_T01363,052493_T01363,1,69,69,052493_0069_0017,052493_0069_0018,052493_SEG_TURN_01363,"◯대한체육회사무총장 박춘섭  지금 재검토하고 

있습니다. 
",◯대한체육회사무총장 박춘섭 지금 재검토하고 있습니다.,◯대한체육회사무총장 박춘섭 지금 재검토하고 있습니다.,◯대한체육회사무총장박춘섭지금재검토하고있습니다.,29,1,0.9,0.8975,PASS,unreviewed,b62799d0535abbf92c00de21e4c1fd2134a1de435029211b0ce5f669743f02e8,NO_WEAK_HIT,,
ANS_052556_T00694_T00694,QA_052556_000301,052556,2022-10-19,MSP_052556_F6FB46DB,김장호,원장,해외문화홍보,agency_head,052556_T00694,052556_T00694,1,46,46,052556_0046_0039,052556_0046_0040,052556_SEG_TURN_00694,"◯해외문화홍보원장 김장호  예, 더욱더 열심히 

하겠습니다.
","◯해외문화홍보원장 김장호 예, 더욱더 열심히 하겠습니다.","◯해외문화홍보원장 김장호 예, 더욱더 열심히 하겠습니다.","◯해외문화홍보원장김장호예,더욱더열심히하겠습니다.",31,1,0.9,0.8975,PASS,unreviewed,f4df43d524130b4ff17e863fb696f69e5bdcb4776bdfc38981f7fe07d0fdbe43,NO_WEAK_HIT,,
